id,transaction_id,date,amount,merchant_name,card_type,transaction_country,risk_score,fraud_outcome,triggering_rule,flagging_severity
1080,TXN-101079,2025-08-09 12:00:00,26.93,Target,Credit,China,12,Legitimate,VD-338b,Info
1081,TXN-101080,2025-08-09 13:00:00,21.13,AirBnB,Debit,Germany,21,Legitimate,,
1082,TXN-101081,2025-08-09 13:00:00,13.64,Walmart,Credit,Nigeria,20,Legitimate,,
1083,TXN-101082,2025-08-09 14:00:00,55.12,Stripe Payment,Credit,Japan,10,Legitimate,,
1084,TXN-101083,2025-08-09 14:00:00,264.04,Steam Games,Debit,China,18,Legitimate,,
1085,TXN-101084,2025-08-09 15:00:00,24.20,Stripe Payment,Credit,Mexico,27,Legitimate,,
1086,TXN-101085,2025-08-09 16:00:00,171.64,Amazon,Debit,United States,23,Legitimate,,
1087,TXN-101086,2025-08-09 16:00:00,36.02,Apple Store,Credit,Germany,39,Legitimate,,
1088,TXN-101087,2025-08-09 19:00:00,21.47,Spotify,Credit,Nigeria,14,Legitimate,,
1089,TXN-101088,2025-08-09 22:00:00,189.04,Netflix,Debit,Canada,17,Legitimate,ML-660,Info
1090,TXN-101089,2025-08-09 22:00:00,29.72,Shopify Merchant,Debit,United Kingdom,100,Confirmed Fraud,ND-504b,Warning
1091,TXN-101090,2025-08-10 01:00:00,655.70,Instacart,Prepaid,France,44,Pending Review,BN-102,Warning
1092,TXN-101091,2025-08-10 01:00:00,87.51,Netflix,Credit,Mexico,16,Legitimate,,
1093,TXN-101092,2025-08-10 01:00:00,133.76,AirBnB,Credit,Russia,31,Legitimate,,
1094,TXN-101093,2025-08-10 02:00:00,24.59,Best Buy,Debit,Canada,54,Legitimate,,
1095,TXN-101094,2025-08-10 02:00:00,5.95,Netflix,Prepaid,United States,0,Legitimate,,
1096,TXN-101095,2025-08-10 04:00:00,256.87,Walmart,Credit,United States,19,Legitimate,,
1097,TXN-101096,2025-08-10 04:00:00,8.88,DoorDash,Debit,United States,21,Legitimate,,
1098,TXN-101097,2025-08-10 04:00:00,409.75,PayPal Transfer,Debit,United States,33,Legitimate,,
1099,TXN-101098,2025-08-10 05:00:00,57.17,Apple Store,Credit,Japan,12,Legitimate,,
1100,TXN-101099,2025-08-10 05:00:00,32.35,Steam Games,Debit,United Kingdom,7,Legitimate,,
1101,TXN-101100,2025-08-10 07:00:00,18.99,Unknown Merchant,Credit,Canada,25,Legitimate,,
1102,TXN-101101,2025-08-10 08:00:00,17.75,Amazon,Debit,Russia,28,Legitimate,,
1103,TXN-101102,2025-08-10 09:00:00,101.78,Shopify Merchant,Credit,Germany,10,Legitimate,,
1104,TXN-101103,2025-08-10 09:00:00,13.82,Instacart,Debit,Germany,13,Legitimate,,
1105,TXN-101104,2025-08-10 10:00:00,15.85,Etsy Shop,Prepaid,United States,34,Legitimate,,
1106,TXN-101105,2025-08-10 11:00:00,12.54,Netflix,Credit,India,6,Legitimate,GE-773,Info
1107,TXN-101106,2025-08-10 12:00:00,36.93,Apple Store,Credit,Canada,22,Legitimate,,
1108,TXN-101107,2025-08-10 13:00:00,14.95,Shopify Merchant,Prepaid,Canada,72,Pending Review,VD-338,Warning
1109,TXN-101108,2025-08-10 15:00:00,30.01,Netflix,Debit,Canada,43,Legitimate,,
1110,TXN-101109,2025-08-10 17:00:00,116.19,Target,Credit,Russia,24,Legitimate,,
1111,TXN-101110,2025-08-10 18:00:00,591.19,Google Play,Credit,Nigeria,80,Confirmed Fraud,IP-519b,Critical
1112,TXN-101111,2025-08-10 18:00:00,28.13,Instacart,Debit,Australia,36,Legitimate,,
1113,TXN-101112,2025-08-10 19:00:00,18016.97,DoorDash,Credit,Mexico,89,Confirmed Fraud,VD-338,Info
1114,TXN-101113,2025-08-10 20:00:00,214.30,Shopify Merchant,Credit,Canada,57,Pending Review,VD-338,Warning
1115,TXN-101114,2025-08-10 21:00:00,45.89,Shell Gas,Credit,Canada,20,Legitimate,,
1116,TXN-101115,2025-08-10 22:00:00,46.29,PayPal Transfer,Credit,United States,54,Legitimate,,
1117,TXN-101116,2025-08-10 22:00:00,15.70,Instacart,Debit,United States,32,Legitimate,,
1118,TXN-101117,2025-08-10 22:00:00,45.70,Apple Store,Debit,United Kingdom,33,Legitimate,ND-504b,Warning
1119,TXN-101118,2025-08-10 22:00:00,75.10,DoorDash,Credit,United States,32,Legitimate,,
1120,TXN-101119,2025-08-11 01:00:00,25.69,PayPal Transfer,Debit,United States,30,Legitimate,,
1121,TXN-101120,2025-08-11 02:00:00,134.82,Spotify,Credit,United Kingdom,21,Legitimate,,
1122,TXN-101121,2025-08-11 03:00:00,700.95,Apple Store,Credit,Brazil,66,Confirmed Fraud,IP-519b,Warning
1123,TXN-101122,2025-08-11 03:00:00,57.44,Shopify Merchant,Debit,Canada,12,Legitimate,,
1124,TXN-101123,2025-08-11 04:00:00,12.55,Target,Credit,Germany,35,Legitimate,,
1125,TXN-101124,2025-08-11 05:00:00,58.04,Booking.com,Prepaid,Canada,40,Legitimate,VD-338,Warning
1126,TXN-101125,2025-08-11 05:00:00,125.14,Spotify,Credit,Japan,36,Legitimate,ND-504,Info
1127,TXN-101126,2025-08-11 07:00:00,45.73,DoorDash,Debit,United Kingdom,36,Legitimate,,
1128,TXN-101127,2025-08-11 07:00:00,43.63,Booking.com,Debit,Germany,43,Legitimate,,
1129,TXN-101128,2025-08-11 09:00:00,31.84,Stripe Payment,Credit,India,42,Legitimate,,
1130,TXN-101129,2025-08-11 10:00:00,92.85,Stripe Payment,Credit,Australia,15,Legitimate,,
1131,TXN-101130,2025-08-11 10:00:00,18.46,Amazon,Credit,France,17,Legitimate,,
1132,TXN-101131,2025-08-11 10:00:00,161.33,Netflix,Credit,India,19,Pending Review,CA-221b,Warning
1133,TXN-101132,2025-08-11 10:00:00,74.22,PayPal Transfer,Prepaid,China,24,Legitimate,,
1134,TXN-101133,2025-08-11 14:00:00,217.58,PayPal Transfer,Credit,Germany,21,Legitimate,,
1135,TXN-101134,2025-08-11 14:00:00,499.08,Netflix,Debit,India,47,Pending Review,VD-338b,Warning
1136,TXN-101135,2025-08-11 15:00:00,86.44,Target,Debit,United States,12,Legitimate,ML-660,Info
1137,TXN-101136,2025-08-11 16:00:00,31.77,Netflix,Debit,Indonesia,38,Legitimate,,
1138,TXN-101137,2025-08-11 16:00:00,38.16,DoorDash,Debit,Canada,22,Legitimate,,
1139,TXN-101138,2025-08-11 17:00:00,832.46,Shell Gas,Credit,Brazil,69,Confirmed Fraud,CA-221,Warning
1140,TXN-101139,2025-08-11 19:00:00,122.31,Apple Store,Credit,Russia,44,Legitimate,,
1141,TXN-101140,2025-08-11 19:00:00,80.47,Walmart,Credit,United States,34,Legitimate,,
1142,TXN-101141,2025-08-11 20:00:00,19.40,Apple Store,Credit,United States,3,Legitimate,,
1143,TXN-101142,2025-08-12 00:00:00,88.73,Best Buy,Debit,Nigeria,22,Legitimate,,
1144,TXN-101143,2025-08-12 00:00:00,19.84,Instacart,Credit,Canada,20,Legitimate,,
1145,TXN-101144,2025-08-12 01:00:00,3.24,Netflix,Credit,Brazil,63,Legitimate,,
1146,TXN-101145,2025-08-12 01:00:00,23.65,Walmart,Credit,United Kingdom,25,Legitimate,ND-504b,Info
1147,TXN-101146,2025-08-12 04:00:00,255.93,PayPal Transfer,Credit,Japan,72,Pending Review,VD-338b,Warning
1148,TXN-101147,2025-08-12 04:00:00,27.78,Shell Gas,Credit,Mexico,12,Legitimate,,
1149,TXN-101148,2025-08-12 06:00:00,3.41,Booking.com,Credit,United States,20,Legitimate,,
1150,TXN-101149,2025-08-12 09:00:00,318.77,PayPal Transfer,Credit,India,64,Confirmed Fraud,IP-519b,Critical
1151,TXN-101150,2025-08-12 09:00:00,25000.00,Target,Debit,Nigeria,92,Confirmed Fraud,IP-519b,Critical
1152,TXN-101151,2025-08-12 10:00:00,24.34,Apple Store,Credit,Brazil,9,Legitimate,,
1153,TXN-101152,2025-08-12 11:00:00,80.17,Shopify Merchant,Debit,India,34,Legitimate,,
1154,TXN-101153,2025-08-12 12:00:00,120.76,Unknown Merchant,Credit,Nigeria,45,Legitimate,,
1155,TXN-101154,2025-08-12 13:00:00,28.03,Uber,Debit,Brazil,15,Legitimate,,
1156,TXN-101155,2025-08-12 14:00:00,20.66,Target,Credit,United States,49,Legitimate,,
1157,TXN-101156,2025-08-12 16:00:00,16.23,Uber,Credit,United States,0,Legitimate,ML-660,Info
1158,TXN-101157,2025-08-12 16:00:00,8.26,Target,Credit,Canada,8,Legitimate,,
1159,TXN-101158,2025-08-12 17:00:00,11.28,Booking.com,Credit,United Kingdom,3,Legitimate,,
1160,TXN-101159,2025-08-12 18:00:00,27.21,Apple Store,Credit,United States,7,Legitimate,IP-519b,Info
1161,TXN-101160,2025-08-12 22:00:00,169.37,Steam Games,Debit,United States,0,Legitimate,,
1162,TXN-101161,2025-08-12 22:00:00,129.37,Steam Games,Prepaid,Mexico,19,Legitimate,,
1163,TXN-101162,2025-08-12 23:00:00,49.30,Etsy Shop,Debit,Mexico,11,Legitimate,,
1164,TXN-101163,2025-08-13 01:00:00,69.92,PayPal Transfer,Credit,United States,17,Legitimate,,
1165,TXN-101164,2025-08-13 01:00:00,99.11,Amazon,Credit,France,56,Confirmed Fraud,ND-504b,Critical
1166,TXN-101165,2025-08-13 02:00:00,11626.77,Walmart,Prepaid,Canada,85,Confirmed Fraud,VD-338b,Warning
1167,TXN-101166,2025-08-13 02:00:00,30.96,Uber,Debit,United States,20,Legitimate,,
1168,TXN-101167,2025-08-13 02:00:00,44.84,Steam Games,Debit,Canada,43,Legitimate,,
1169,TXN-101168,2025-08-13 02:00:00,19.95,Stripe Payment,Debit,Russia,91,Confirmed Fraud,CA-221,Critical
1170,TXN-101169,2025-08-13 03:00:00,405.67,Unknown Merchant,Credit,Canada,42,Legitimate,,
1171,TXN-101170,2025-08-13 04:00:00,30.40,Shell Gas,Debit,United States,31,Legitimate,,
1172,TXN-101171,2025-08-13 06:00:00,17.87,Amazon,Debit,Nigeria,35,Legitimate,,
1173,TXN-101172,2025-08-13 07:00:00,42.46,Instacart,Credit,United Kingdom,32,Legitimate,TP-290,Info
1174,TXN-101173,2025-08-13 07:00:00,99.56,AirBnB,Debit,Russia,19,Legitimate,,
1175,TXN-101174,2025-08-13 10:00:00,17.47,Shell Gas,Credit,Nigeria,41,Legitimate,,
1176,TXN-101175,2025-08-13 11:00:00,25.69,AirBnB,Credit,United Kingdom,44,Legitimate,,
1177,TXN-101176,2025-08-13 11:00:00,177.41,Spotify,Prepaid,United States,26,Legitimate,,
1178,TXN-101177,2025-08-13 12:00:00,17.70,Walmart,Debit,United States,10,Legitimate,,
1179,TXN-101178,2025-08-13 13:00:00,35.84,Uber,Credit,United States,26,Legitimate,,
1180,TXN-101179,2025-08-13 14:00:00,22.90,Shopify Merchant,Debit,United States,21,Legitimate,,
1181,TXN-101180,2025-08-13 15:00:00,23.16,Steam Games,Credit,Japan,24,Legitimate,CA-221b,Warning
1182,TXN-101181,2025-08-13 16:00:00,8.75,Unknown Merchant,Credit,United States,25,Legitimate,,
1183,TXN-101182,2025-08-13 18:00:00,7.42,Amazon,Debit,Indonesia,20,Legitimate,,
1184,TXN-101183,2025-08-13 18:00:00,32.74,Spotify,Prepaid,United States,43,Legitimate,IP-519,Info
1185,TXN-101184,2025-08-13 19:00:00,221.04,Google Play,Credit,Russia,36,Legitimate,BN-102,Info
1186,TXN-101185,2025-08-13 19:00:00,231.55,Spotify,Debit,Japan,57,Pending Review,ML-660,Warning
1187,TXN-101186,2025-08-13 19:00:00,87.07,Steam Games,Credit,Brazil,24,Legitimate,,
1188,TXN-101187,2025-08-13 22:00:00,175.10,Google Play,Debit,Nigeria,48,Confirmed Fraud,IP-519b,Critical
1189,TXN-101188,2025-08-13 23:00:00,15.93,Stripe Payment,Credit,Russia,18,Legitimate,,
1190,TXN-101189,2025-08-14 00:00:00,74.33,PayPal Transfer,Credit,United States,22,Legitimate,,
1191,TXN-101190,2025-08-14 00:00:00,216.42,Etsy Shop,Credit,United Kingdom,64,Pending Review,CR-145,Warning
1192,TXN-101191,2025-08-14 01:00:00,91.44,Shell Gas,Debit,Nigeria,60,Legitimate,DV-812,Warning
1193,TXN-101192,2025-08-14 02:00:00,111.78,Shell Gas,Debit,United States,55,Legitimate,,
1194,TXN-101193,2025-08-14 04:00:00,37.70,Unknown Merchant,Credit,China,12,Legitimate,,
1195,TXN-101194,2025-08-14 07:00:00,44.05,PayPal Transfer,Credit,United States,0,Legitimate,,
1196,TXN-101195,2025-08-14 07:00:00,92.67,Stripe Payment,Credit,Australia,30,Legitimate,,
1197,TXN-101196,2025-08-14 08:00:00,32.27,Amazon,Debit,United Kingdom,36,Legitimate,,
1198,TXN-101197,2025-08-14 09:00:00,38.92,Amazon,Credit,Canada,18,Legitimate,,
1199,TXN-101198,2025-08-14 09:00:00,6.67,Walmart,Credit,United States,6,Legitimate,,
1200,TXN-101199,2025-08-14 11:00:00,43.79,Unknown Merchant,Credit,United States,29,Legitimate,TP-290,Warning
1201,TXN-101200,2025-08-14 12:00:00,20.65,Target,Credit,France,38,Legitimate,,
1202,TXN-101201,2025-08-14 12:00:00,46.59,Best Buy,Credit,China,40,Legitimate,,
1203,TXN-101202,2025-08-14 13:00:00,7.90,Shell Gas,Credit,Mexico,28,Legitimate,IP-519b,Info
1204,TXN-101203,2025-08-14 14:00:00,283.60,Spotify,Debit,United States,95,Pending Review,IP-519b,Critical
1205,TXN-101204,2025-08-14 14:00:00,48.64,Walmart,Credit,United States,14,Legitimate,,
1206,TXN-101205,2025-08-14 14:00:00,83.68,Instacart,Debit,United States,20,Legitimate,,
1207,TXN-101206,2025-08-14 15:00:00,39.84,Amazon,Prepaid,Canada,19,Legitimate,,
1208,TXN-101207,2025-08-14 15:00:00,100.12,Shopify Merchant,Debit,Canada,15,Legitimate,VD-338,Warning
1209,TXN-101208,2025-08-14 16:00:00,125.06,Stripe Payment,Debit,United States,32,Legitimate,,
1210,TXN-101209,2025-08-14 17:00:00,46.18,Shell Gas,Prepaid,United States,37,Legitimate,ML-660,Info
1211,TXN-101210,2025-08-14 17:00:00,27.64,AirBnB,Credit,United States,63,Legitimate,,
1212,TXN-101211,2025-08-14 18:00:00,781.39,Best Buy,Debit,Japan,71,Confirmed Fraud,CA-221b,Critical
1213,TXN-101212,2025-08-14 18:00:00,94.54,Shell Gas,Credit,Nigeria,48,Legitimate,,
1214,TXN-101213,2025-08-14 19:00:00,34.55,Shell Gas,Debit,Canada,23,Legitimate,,
1215,TXN-101214,2025-08-14 20:00:00,42.50,Unknown Merchant,Debit,Brazil,12,Legitimate,ND-504,Info
1216,TXN-101215,2025-08-14 23:00:00,320.31,DoorDash,Debit,Nigeria,73,Confirmed Fraud,CA-221b,Warning
1217,TXN-101216,2025-08-14 23:00:00,66.20,Best Buy,Debit,Japan,31,Legitimate,,
1218,TXN-101217,2025-08-15 00:00:00,28.66,Apple Store,Debit,Russia,16,Legitimate,,
1219,TXN-101218,2025-08-15 00:00:00,125.70,Apple Store,Credit,United States,18,Legitimate,,
1220,TXN-101219,2025-08-15 01:00:00,99.29,DoorDash,Debit,Germany,7,Legitimate,,
1221,TXN-101220,2025-08-15 02:00:00,75.05,PayPal Transfer,Prepaid,United States,17,Legitimate,,
1222,TXN-101221,2025-08-15 02:00:00,50.38,Best Buy,Credit,United States,12,Legitimate,,
1223,TXN-101222,2025-08-15 02:00:00,58.73,Stripe Payment,Credit,United States,0,Legitimate,,
1224,TXN-101223,2025-08-15 03:00:00,50.07,PayPal Transfer,Debit,China,93,Confirmed Fraud,IP-519b,Critical
1225,TXN-101224,2025-08-15 03:00:00,41.03,Netflix,Credit,France,63,Confirmed Fraud,CA-221b,Critical
1226,TXN-101225,2025-08-15 03:00:00,175.67,Steam Games,Credit,United Kingdom,10,Legitimate,,
1227,TXN-101226,2025-08-15 05:00:00,39.45,Best Buy,Debit,United States,25,Legitimate,BN-102,Info
1228,TXN-101227,2025-08-15 05:00:00,70.81,Google Play,Debit,Canada,28,Legitimate,,
1229,TXN-101228,2025-08-15 05:00:00,30.91,Netflix,Debit,China,28,Legitimate,,
1230,TXN-101229,2025-08-15 06:00:00,35.59,Amazon,Credit,United States,46,Legitimate,,
1231,TXN-101230,2025-08-15 07:00:00,19.17,Apple Store,Prepaid,Nigeria,38,Legitimate,DV-812,Critical
1232,TXN-101231,2025-08-15 07:00:00,121.53,Shopify Merchant,Credit,United States,61,Legitimate,,
1233,TXN-101232,2025-08-15 09:00:00,16.02,AirBnB,Credit,China,25,Legitimate,DV-812,Info
1234,TXN-101233,2025-08-15 10:00:00,95.59,Steam Games,Prepaid,Russia,19,Legitimate,,
1235,TXN-101234,2025-08-15 12:00:00,127.63,Netflix,Credit,United States,45,Pending Review,CR-145,Warning
1236,TXN-101235,2025-08-15 12:00:00,266.34,Apple Store,Credit,Germany,25,Legitimate,ND-504,Warning
1237,TXN-101236,2025-08-15 12:00:00,167.46,PayPal Transfer,Credit,United States,27,Legitimate,,
1238,TXN-101237,2025-08-15 13:00:00,272.49,Google Play,Credit,Germany,32,Legitimate,,
1239,TXN-101238,2025-08-15 14:00:00,408.46,Shell Gas,Credit,Russia,30,Legitimate,,
1240,TXN-101239,2025-08-15 16:00:00,40.37,Best Buy,Credit,Canada,12,Legitimate,,
1241,TXN-101240,2025-08-15 16:00:00,33.10,PayPal Transfer,Credit,United States,32,Legitimate,,
1242,TXN-101241,2025-08-15 16:00:00,101.43,Instacart,Debit,United States,31,Legitimate,ND-504,Info
1243,TXN-101242,2025-08-15 17:00:00,25.87,PayPal Transfer,Debit,United States,14,Legitimate,,
1244,TXN-101243,2025-08-15 17:00:00,29.59,Amazon,Credit,Canada,13,Legitimate,,
1245,TXN-101244,2025-08-15 18:00:00,70.90,Walmart,Debit,United States,29,Legitimate,,
1246,TXN-101245,2025-08-15 19:00:00,133.23,Shell Gas,Credit,United States,16,Legitimate,,
1247,TXN-101246,2025-08-15 20:00:00,468.64,Steam Games,Debit,Mexico,86,Confirmed Fraud,ND-504b,Warning
1248,TXN-101247,2025-08-15 20:00:00,370.34,Google Play,Credit,United States,30,Legitimate,,
1249,TXN-101248,2025-08-15 20:00:00,10.27,PayPal Transfer,Prepaid,Germany,6,Legitimate,,
1250,TXN-101249,2025-08-15 21:00:00,827.97,Apple Store,Debit,Germany,55,Confirmed Fraud,VD-338b,Info
1251,TXN-101250,2025-08-15 22:00:00,101.77,Walmart,Credit,Canada,43,Legitimate,,
1252,TXN-101251,2025-08-15 23:00:00,215.67,Steam Games,Debit,United States,31,Legitimate,,
1253,TXN-101252,2025-08-15 23:00:00,334.86,Etsy Shop,Credit,United States,33,Legitimate,,
1254,TXN-101253,2025-08-16 00:00:00,1146.21,Shopify Merchant,Debit,United Kingdom,80,Confirmed Fraud,ND-504b,Warning
1255,TXN-101254,2025-08-16 00:00:00,39.29,Target,Credit,United States,12,Legitimate,,
1256,TXN-101255,2025-08-16 02:00:00,301.06,Amazon,Credit,Russia,3,Legitimate,CA-221b,Info
1257,TXN-101256,2025-08-16 02:00:00,9.87,Target,Credit,United States,21,Legitimate,,
1258,TXN-101257,2025-08-16 03:00:00,86.01,Uber,Debit,Australia,26,Legitimate,AT-415,Critical
1259,TXN-101258,2025-08-16 05:00:00,132.18,Walmart,Credit,Brazil,28,Legitimate,,
1260,TXN-101259,2025-08-16 05:00:00,8.94,Google Play,Debit,United States,14,Legitimate,,
1261,TXN-101260,2025-08-16 06:00:00,57.75,DoorDash,Credit,Nigeria,42,Legitimate,,
1262,TXN-101261,2025-08-16 07:00:00,33.21,AirBnB,Credit,Canada,20,Legitimate,,
1263,TXN-101262,2025-08-16 07:00:00,31.59,Instacart,Credit,France,36,Legitimate,CA-221b,Info
1264,TXN-101263,2025-08-16 07:00:00,34.74,Shopify Merchant,Prepaid,India,6,Legitimate,,
1265,TXN-101264,2025-08-16 07:00:00,33.96,Target,Credit,Germany,0,Legitimate,,
1266,TXN-101265,2025-08-16 11:00:00,67.22,Instacart,Credit,Mexico,30,Legitimate,,
1267,TXN-101266,2025-08-16 11:00:00,8.74,Apple Store,Credit,China,11,Legitimate,,
1268,TXN-101267,2025-08-16 12:00:00,23.84,DoorDash,Debit,China,20,Legitimate,,
1269,TXN-101268,2025-08-16 13:00:00,173.74,Etsy Shop,Credit,United Kingdom,49,Confirmed Fraud,VD-338,Critical
1270,TXN-101269,2025-08-16 13:00:00,27.42,Netflix,Debit,Nigeria,48,Legitimate,,
1271,TXN-101270,2025-08-16 14:00:00,39.99,Shell Gas,Prepaid,United States,46,Legitimate,TP-290,Info
1272,TXN-101271,2025-08-16 14:00:00,68.83,Unknown Merchant,Debit,United Kingdom,36,Legitimate,,
1273,TXN-101272,2025-08-16 15:00:00,26.46,Booking.com,Credit,Japan,33,Legitimate,,
1274,TXN-101273,2025-08-16 16:00:00,103.78,AirBnB,Credit,United States,25,Legitimate,,
1275,TXN-101274,2025-08-16 18:00:00,15.21,PayPal Transfer,Credit,Russia,30,Legitimate,,
1276,TXN-101275,2025-08-16 19:00:00,11.81,Stripe Payment,Credit,Germany,0,Legitimate,,
1277,TXN-101276,2025-08-16 19:00:00,1747.23,DoorDash,Credit,Germany,49,Confirmed Fraud,CA-221,Info
1278,TXN-101277,2025-08-16 20:00:00,23.83,AirBnB,Credit,United States,27,Legitimate,,
1279,TXN-101278,2025-08-16 20:00:00,6.73,Best Buy,Credit,France,29,Legitimate,,
1280,TXN-101279,2025-08-16 20:00:00,44.88,Shell Gas,Credit,Japan,33,Legitimate,IP-519b,Warning
1281,TXN-101280,2025-08-16 20:00:00,36.41,Shopify Merchant,Credit,Nigeria,41,Legitimate,,
1282,TXN-101281,2025-08-16 20:00:00,107.57,Etsy Shop,Credit,United States,13,Legitimate,,
1283,TXN-101282,2025-08-16 21:00:00,25.27,Etsy Shop,Debit,India,7,Legitimate,IP-519b,Info
1284,TXN-101283,2025-08-16 22:00:00,37.68,Target,Prepaid,United States,0,Legitimate,,
1285,TXN-101284,2025-08-16 22:00:00,35.68,Stripe Payment,Credit,Russia,23,Pending Review,IP-519b,Critical
1286,TXN-101285,2025-08-16 22:00:00,49.75,Apple Store,Credit,Nigeria,19,Legitimate,,
1287,TXN-101286,2025-08-16 23:00:00,519.79,Instacart,Credit,China,77,Confirmed Fraud,CA-221b,Critical
1288,TXN-101287,2025-08-16 23:00:00,22.25,Walmart,Debit,Mexico,10,Legitimate,,
1289,TXN-101288,2025-08-17 01:00:00,11.59,Netflix,Debit,Brazil,51,Legitimate,,
1290,TXN-101289,2025-08-17 03:00:00,8943.05,Stripe Payment,Credit,Canada,89,Confirmed Fraud,VD-338,Critical
1291,TXN-101290,2025-08-17 03:00:00,2720.17,Etsy Shop,Debit,Nigeria,87,Confirmed Fraud,ND-504b,Warning
1292,TXN-101291,2025-08-17 03:00:00,38.31,Etsy Shop,Credit,Brazil,12,Legitimate,CA-221b,Info
1293,TXN-101292,2025-08-17 03:00:00,132.98,Target,Prepaid,United States,13,Legitimate,,
1294,TXN-101293,2025-08-17 05:00:00,65.98,Stripe Payment,Credit,Canada,37,Legitimate,CR-145,Warning
1295,TXN-101294,2025-08-17 05:00:00,30.77,Unknown Merchant,Credit,Canada,17,Legitimate,,
1296,TXN-101295,2025-08-17 05:00:00,10.00,Steam Games,Credit,Brazil,52,Confirmed Fraud,IP-519b,Critical
1297,TXN-101296,2025-08-17 05:00:00,746.53,Google Play,Credit,Nigeria,40,Confirmed Fraud,IP-519b,Critical
1298,TXN-101297,2025-08-17 05:00:00,46.58,Stripe Payment,Credit,Nigeria,33,Legitimate,,
1299,TXN-101298,2025-08-17 07:00:00,21.94,PayPal Transfer,Prepaid,China,19,Legitimate,,
1300,TXN-101299,2025-08-17 08:00:00,10.90,Uber,Debit,United States,22,Legitimate,,
1301,TXN-101300,2025-08-17 09:00:00,10.00,Best Buy,Credit,India,95,Confirmed Fraud,ND-504b,Critical
1302,TXN-101301,2025-08-17 09:00:00,52.74,Best Buy,Credit,United States,4,Legitimate,,
1303,TXN-101302,2025-08-17 10:00:00,23.80,PayPal Transfer,Credit,Germany,0,Legitimate,,
1304,TXN-101303,2025-08-17 12:00:00,68.54,Walmart,Credit,United States,52,Pending Review,GE-773,Info
1305,TXN-101304,2025-08-17 12:00:00,84.57,Booking.com,Prepaid,Australia,28,Legitimate,,
1306,TXN-101305,2025-08-17 15:00:00,152.93,PayPal Transfer,Credit,Canada,47,Pending Review,VD-338b,Critical
1307,TXN-101306,2025-08-17 17:00:00,82.61,PayPal Transfer,Credit,United States,0,Legitimate,BN-102,Info
1308,TXN-101307,2025-08-17 17:00:00,94.96,Stripe Payment,Debit,Germany,15,Legitimate,,
1309,TXN-101308,2025-08-17 17:00:00,30.47,Best Buy,Debit,Nigeria,33,Legitimate,BN-102,Info
1310,TXN-101309,2025-08-17 17:00:00,166.59,Apple Store,Credit,Nigeria,28,Legitimate,,
1311,TXN-101310,2025-08-17 18:00:00,25.09,Booking.com,Credit,Indonesia,24,Legitimate,,
1312,TXN-101311,2025-08-17 18:00:00,13.03,Apple Store,Credit,Mexico,39,Legitimate,,
1313,TXN-101312,2025-08-17 18:00:00,26.84,PayPal Transfer,Credit,Canada,35,Legitimate,,
1314,TXN-101313,2025-08-17 18:00:00,27.33,Etsy Shop,Prepaid,Germany,44,Legitimate,,
1315,TXN-101314,2025-08-17 18:00:00,190.81,Google Play,Credit,Canada,13,Legitimate,DV-812,Warning
